#omega[eV] ImEps[mu=1.43eV]
6.96	6.2558
6.965	6.26648
6.97	6.25404
6.975	6.22506
6.98	6.18709
6.985	6.14546
6.99	6.10309
6.995	6.06142
7	6.02106
7.005	5.98233
7.01	5.9455
7.015	5.91079
7.02	5.878
7.025	5.84649
7.03	5.81543
7.035	5.78433
7.04	5.75322
7.045	5.72273
7.05	5.69386
7.055	5.66727
7.06	5.64242
7.065	5.61741
7.07	5.59031
7.075	5.5609
7.08	5.53112
7.085	5.5035
7.09	5.47926
7.095	5.45767
7.1	5.43684
7.105	5.41524
7.11	5.39258
7.115	5.36942
7.12	5.34625
7.125	5.32314
7.13	5.29994
7.135	5.27658
7.14	5.25309
7.145	5.22944
7.15	5.20545
7.155	5.1811
7.16	5.15689
7.165	5.13384
7.17	5.11268
7.175	5.09307
7.18	5.07386
7.185	5.05423
7.19	5.0343
7.195	5.01481
7.2	4.99625
7.205	4.97853
7.21	4.96115
7.215	4.94364
7.22	4.92583
7.225	4.90795
7.23	4.89048
7.235	4.87395
7.24	4.85847
7.245	4.84364
7.25	4.82889
7.255	4.814
7.26	4.79918
7.265	4.78496
7.27	4.77155
7.275	4.7584
7.28	4.7443
7.285	4.72833
7.29	4.71054
7.295	4.69191
7.3	4.67359
7.305	4.65623
7.31	4.63979
7.315	4.62391
7.32	4.60839
7.325	4.59313
7.33	4.57787
7.335	4.56227
7.34	4.54641
7.345	4.53089
7.35	4.51653
7.355	4.50376
7.36	4.49214
7.365	4.48051
7.37	4.46772
7.375	4.45339
7.38	4.43799
7.385	4.42247
7.39	4.40788
7.395	4.39491
7.4	4.38341
7.405	4.37229
7.41	4.36037
7.415	4.34725
7.42	4.3334
7.425	4.31951
7.43	4.30591
7.435	4.29258
7.44	4.27938
7.445	4.26619
7.45	4.25291
7.455	4.23958
7.46	4.2265
7.465	4.21407
7.47	4.20239
7.475	4.19103
7.48	4.17942
7.485	4.1674
7.49	4.15527
7.495	4.14335
7.5	4.13167
7.505	4.11996
7.51	4.10787
7.515	4.09534
7.52	4.08273
7.525	4.07053
7.53	4.05887
7.535	4.04728
7.54	4.03515
7.545	4.02238
7.55	4.0093
7.555	3.99626
7.56	3.9833
7.565	3.97021
7.57	3.95674
7.575	3.94287
7.58	3.92891
7.585	3.9152
7.59	3.90169
7.595	3.88812
7.6	3.87467
7.605	3.86188
7.61	3.85009
7.615	3.83889
7.62	3.82757
7.625	3.81579
7.63	3.80375
7.635	3.79179
7.64	3.78002
7.645	3.76826
7.65	3.75623
7.655	3.74365
7.66	3.7303
7.665	3.71608
7.67	3.70114
7.675	3.68601
7.68	3.6714
7.685	3.65785
7.69	3.64563
7.695	3.63471
7.7	3.62463
7.705	3.61464
7.71	3.604
7.715	3.59233
7.72	3.57971
7.725	3.5667
7.73	3.55405
7.735	3.54235
7.74	3.5316
7.745	3.52121
7.75	3.51043
7.755	3.4988
7.76	3.48632
7.765	3.47328
7.77	3.46002
7.775	3.44693
7.78	3.43432
7.785	3.42225
7.79	3.41066
7.795	3.39939
7.8	3.38826
7.805	3.3769
7.81	3.36495
